   main_id   |plx_value|    rvz_redshift     |teff 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5780 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5793 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5800 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5809 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5816 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5825 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5838 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|6000 
"*  20 LMi B"|66.9296  |1.8681334292325324E-4|2829 
"*  20 LMi B"|66.9296  |1.8681334292325324E-4|3182 
"*  20 LMi B"|66.9296  |1.8681334292325324E-4|3357 
"*  20 Leo"  |5.22     |9.110050404959047E-5 |7414 
"*  20 Leo"  |5.22     |9.110050404959047E-5 |7418 
"*  20 Leo"  |5.22     |9.110050404959047E-5 |7423 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4669 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4697 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4703 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4707 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4714 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4757 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4758 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4775 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4848 
"*  20 Mon"  |16.811   |2.5937972293577083E-4|4930 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6220 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6295 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6337 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6358 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6361 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6403 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6435 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6479 
"*  20 Oph"  |21.4451  |5.203613423931941E-6 |6486 
"*  20 Peg"  |14.4396  |1.601120474892248E-5 |6862 
"*  20 Peg"  |14.4396  |1.601120474892248E-5 |7000 
"*  20 Per"  |14.15    |2.3349759269430947E-5|6644 
"*  20 Pup"  |3.1741   |5.694101218978176E-5 |4725 
"*  20 Pup"  |3.1741   |5.694101218978176E-5 |4890 
"*  20 Pup"  |3.1741   |5.694101218978176E-5 |5000 
"*  20 Pup"  |3.1741   |5.694101218978176E-5 |5130 
"*  20 Pup"  |3.1741   |5.694101218978176E-5 |5282 
"*  20 Pup"  |3.1741   |5.694101218978176E-5 |5283 
"*  20 Sex"  |18.7177  |4.936870472382893E-5 |6577 
"*  20 Sex"  |18.7177  |4.936870472382893E-5 |6666 
"*  20 Tau"  |8.51     |2.468404769562227E-5 |8000 
"*  20 Tau"  |8.51     |2.468404769562227E-5 |13263
"*  20 Tau"  |8.51     |2.468404769562227E-5 |13622
"*  20 Tau"  |8.51     |2.468404769562227E-5 |14310
"*  21 Cas"  |10.6528  |2.968764515087763E-5 |8710 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4561 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4755 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4864 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4873 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4904 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4919 
"*  21 Cet"  |7.9239   |1.5535286639023482E-4|4941 
"*  21 Com"  |12.0785  |3.33564150745147E-7  |8906 
"*  21 Com"  |12.0785  |3.33564150745147E-7  |9000 
"*  21 Eri"  |28.8891  |1.3443536679869084E-4|4875 
"*  21 Eri"  |28.8891  |1.3443536679869084E-4|5015 
"*  21 Eri"  |28.8891  |1.3443536679869084E-4|5065 
"*  21 Eri"  |28.8891  |1.3443536679869084E-4|5150 
"*  21 Lyn"  |11.92    |8.939917361927563E-5 |9462 
"*  21 Lyn"  |11.92    |8.939917361927563E-5 |9520 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|6814 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|6926 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|7038 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|7234 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|7261 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|7478 
"*  21 Mon"  |11.432   |1.1508623526412798E-4|7580 
"*  21 Ori"  |16.3291  |2.768620316451198E-5 |6759 
"*  21 Per"  |9.3448   |2.8353350048027082E-5|11200
"*  21 PsA"  |10.5194  |1.3242582262318336E-5|5135 
"*  21 Psc"  |10.6384  |3.1689091143149994E-5|7805 
"*  21 Pup"  |4.8316   |1.3342572708907596E-6|9016 
"*  21 Pup"  |4.8316   |1.3342572708907596E-6|9115 
"*  21 Tau"  |7.3053   |2.0014045992944318E-5|11041
"*  21 Vul"  |10.4302  |2.3349759269430947E-5|7621 
"*  22 Aur"  |6.2516   |3.2022665864550603E-5|10765
"*  22 Cam"  |16.2062  |6.771580404030253E-5 |6727 
"*  22 Cam"  |16.2062  |6.771580404030253E-5 |6839 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8162 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8337 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8361 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8370 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8396 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8400 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|8470 
"*  22 Com"  |11.7165  |2.6685163221351615E-6|9000 
"*  22 Eri"  |5.2403   |5.737467030031418E-5 |13640
"*  22 Eri"  |5.2403   |5.737467030031418E-5 |13800
"*  22 Psc"  |3.7846   |1.4410072737724988E-5|3930 
"*  22 Psc"  |3.7846   |1.4410072737724988E-5|4082 
"*  23 Ari"  |30.8215  |1.0994333015323932E-5|6041 
"*  23 Ari"  |30.8215  |1.0994333015323932E-5|6084 
"*  23 Crt"  |14.7489  |4.5699325256221E-5   |6581 
"*  23 Crt"  |14.7489  |4.5699325256221E-5   |6645 
"*  23 Gem"  |12.1446  |1.0537844998204093E-4|6504 
"*  23 Her"  |6.3408   |2.0013865740242665E-6|8551 
"*  23 LMi"  |11.6971  |5.470600798629377E-5 |9397 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5564 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5591 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5617 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5623 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5672 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5674 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5687 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5699 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5700 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5701 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5703 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5710 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5715 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5717 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5727 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5735 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5740 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5750 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5757 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5764 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5766 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5774 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5776 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5780 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5794 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5797 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5807 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5808 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5814 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5833 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5900 
"*  23 Lib"  |38.1946  |1.6938528210941328E-5|5911 
"*  23 Ori"  |1.8431   |6.0043339737081425E-5|23455
"*  23 Ori"  |1.8431   |6.0043339737081425E-5|24190
"*  23 Ori"  |1.8431   |6.0043339737081425E-5|24393
"*  23 Sex"  |1.1613   |1.667834384355693E-5 |16800
"*  23 Tau"  |8.58     |2.0681187758109232E-5|8000 
"*  23 Tau"  |8.58     |2.0681187758109232E-5|12246
"*  23 Tau"  |8.58     |2.0681187758109232E-5|14521
"*  24 Com A"|8.9188   |1.0107043160623164E-5|4480 
"*  24 Com A"|8.9188   |1.0107043160623164E-5|7875 
"*  24 Com B"|8.9477   |1.634477424050651E-5 |7875 
"*  24 Eri"  |4.6032   |9.006636167829818E-5 |12190
"*  24 Eri"  |4.6032   |9.006636167829818E-5 |12846
"*  24 Hya"  |4.1533   |2.7019056725752222E-5|11092
"*  24 Hya"  |4.1533   |2.7019056725752222E-5|11218
"*  24 LMi"  |29.9864  |9.683167374063828E-5 |5696 

OVERFLOW (more rows were available but have been truncated by the TAP service)
